Date,IJR,MDY,SHY,SPY,TIP,VTI,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2010-09-30,23.588991165161133,120.07766723632812,67.13066864013672,86.39323425292969,72.75640869140625,44.498416900634766,16.550674438476562,8.762748718261719,23.36415672302246,9.363088607788086,18.243276596069336,9.18241024017334,23.34745216369629,13.794917106628418
2010-10-31,24.590991973876953,124.15189361572266,67.27799224853516,89.69366455078125,74.5564956665039,46.28995132446289,17.4895076751709,8.890984535217285,24.036405563354492,9.904047966003418,18.82564926147461,9.281899452209473,23.868162155151367,14.558777809143066
2010-11-30,25.52912712097168,127.8304214477539,67.14019775390625,89.69366455078125,73.29450988769531,46.526268005371094,18.513959884643555,8.82992172241211,24.35759162902832,9.741352081298828,18.531192779541016,9.000988006591797,23.17899513244629,14.92625904083252
2010-12-31,27.464271545410156,136.2013702392578,67.03024291992188,95.68986511230469,72.27748107910156,49.76422119140625,20.239171981811523,9.775094032287598,26.178747177124023,10.282549858093262,19.346487045288086,9.280496597290039,24.245973587036133,15.537614822387695
2011-01-31,27.49636459350586,138.82325744628906,67.1179428100586,97.91944885253906,72.29090118408203,50.7835693359375,21.692237854003906,10.050880432128906,27.2072811126709,10.609106063842773,19.062654495239258,9.393022537231445,24.38452911376953,15.442092895507812
2011-02-28,28.715747833251953,145.12542724609375,67.03649139404297,101.3208999633789,72.81202697753906,52.661319732666016,23.29062271118164,10.326665878295898,27.78534507751465,10.841782569885254,19.617115020751953,9.50851058959961,25.146543502807617,16.3682918548584
2011-03-31,29.559782028198242,148.8875732421875,66.9493637084961,101.33307647705078,73.67865753173828,52.88173294067383,23.72905731201172,10.071041107177734,28.405065536499023,10.673632621765137,19.861528396606445,9.53050422668457,25.601327896118164,16.273103713989258
2011-04-30,30.335351943969727,152.80152893066406,67.3069839477539,104.26782989501953,75.43077850341797,54.41329574584961,23.946258544921875,10.064899444580078,29.18172836303711,10.952142715454102,20.923643112182617,9.91627025604248,27.2482967376709,16.898193359375
2011-05-31,30.074153900146484,151.4000701904297,67.55200958251953,103.0985336303711,75.63131713867188,53.83607864379883,22.943546295166016,9.733083724975586,28.374902725219727,10.83746337890625,21.44805908203125,10.128589630126953,27.921001434326172,16.85235595703125
2011-06-30,29.521556854248047,147.55502319335938,67.54874420166016,101.3592758178711,76.20226287841797,52.86725616455078,22.502540588378906,9.465875625610352,28.220062255859375,10.568337440490723,20.876514434814453,10.114021301269531,27.607154846191406,16.815675735473633
2011-07-31,28.58742904663086,142.4493865966797,67.74205780029297,99.33163452148438,79.17383575439453,51.66923522949219,22.8310489654541,9.126708030700684,26.280115127563477,10.613565444946289,20.609127044677734,10.020370483398438,26.511568069458008,16.58148765563965
2011-08-31,26.36083984375,132.24655151367188,67.9755630493164,93.87081909179688,79.68336486816406,48.523468017578125,20.498668670654297,8.251038551330566,24.552366256713867,10.050201416015625,20.64923667907715,10.237876892089844,25.95212173461914,15.711637496948242
2011-09-30,23.644947052001953,118.38967895507812,67.90650177001953,87.35420989990234,79.6763916015625,44.84928512573242,17.54204559326172,7.311159133911133,22.26653289794922,9.741698265075684,19.96871566772461,10.260002136230469,24.78738784790039,14.628280639648438
2011-10-31,27.171085357666016,134.4409637451172,67.92979431152344,96.8886947631836,81.32606506347656,49.94649887084961,20.899951934814453,8.357379913330078,25.467052459716797,10.736506462097168,20.897811889648438,10.635369300842285,26.216983795166016,16.37394142150879
2011-11-30,27.340740203857422,134.1161651611328,67.96033477783203,96.49494171142578,81.7532730102539,49.76000213623047,21.247737884521484,7.930224418640137,25.82520866394043,10.575525283813477,21.476806640625,10.745230674743652,26.466957092285156,16.25644302368164
2011-12-31,27.685508728027344,133.3072052001953,67.99573516845703,97.50318145751953,81.88729858398438,50.24620819091797,20.81378173828125,8.099396705627441,25.890869140625,10.55131721496582,22.071779251098633,11.103199005126953,27.251710891723633,16.46898651123047
2012-01-31,29.50958824157715,142.091796875,68.05210876464844,102.02483367919922,83.7609634399414,52.79367446899414,21.283470153808594,8.759804725646973,27.785694122314453,11.206367492675781,21.759281158447266,10.7020263671875,28.123703002929688,17.439729690551758
2012-02-29,30.150056838989258,148.50259399414062,67.95629119873047,106.45325469970703,83.27679443359375,55.02076721191406,22.545007705688477,9.195927619934082,28.560504913330078,12.002381324768066,22.574491500854492,10.76683235168457,28.422237396240234,18.22899627685547
2012-03-31,31.02359962463379,151.36146545410156,67.9039535522461,109.87721252441406,82.56095886230469,56.708656311035156,21.68606185913086,9.875307083129883,28.840103149414062,12.544187545776367,23.274503707885742,10.913150787353516,29.694721221923828,19.089513778686523
2012-04-30,30.600772857666016,150.93426513671875,68.04090118408203,109.1436996459961,84.03450012207031,56.34764862060547,21.531917572021484,9.644055366516113,28.524091720581055,12.402774810791016,23.34279441833496,11.106246948242188,29.615764617919922,19.309673309326172
2012-05-31,28.685937881469727,141.19297790527344,68.07958984375,102.58899688720703,85.6700668334961,52.839664459228516,19.231834411621094,8.756524085998535,26.720640182495117,11.616684913635254,23.069612503051758,11.168536186218262,28.541980743408203,18.247026443481445
2012-06-30,29.901636123657227,143.9217071533203,68.01345825195312,106.75218963623047,85.0970687866211,54.977073669433594,20.15687370300293,9.194283485412598,27.621448516845703,11.995823860168457,23.909236907958984,11.627695083618164,30.172292709350586,18.600427627563477
2012-07-31,29.66901397705078,143.8880615234375,68.16344451904297,108.01502990722656,86.59014892578125,55.458255767822266,21.153024673461914,9.206844329833984,27.729862213134766,12.217118263244629,24.50060272216797,11.920032501220703,30.473928451538086,18.498470306396484
2012-08-31,30.823951721191406,148.98793029785156,68.16831970214844,110.72105407714844,86.37623596191406,56.95689392089844,21.723989486694336,9.520858764648438,28.155752182006836,12.730683326721191,24.38370704650879,11.42651081085205,30.831151962280273,19.35243797302246
2012-09-30,31.53394889831543,151.5035400390625,68.17965698242188,113.52799987792969,86.81830596923828,58.375885009765625,22.40087890625,9.83159065246582,28.470481872558594,12.925823211669922,24.81204605102539,11.560115814208984,32.005489349365234,19.948644638061523
2012-10-31,30.81792449951172,150.09730529785156,68.13274383544922,111.46194458007812,87.36024475097656,57.32170867919922,21.946332931518555,10.027091026306152,28.439311981201172,12.104072570800781,24.507354736328125,11.722129821777344,31.933698654174805,19.641672134399414
2012-11-30,31.21889305114746,153.54977416992188,68.14889526367188,112.09275817871094,87.84765625,57.76555252075195,21.67787742614746,9.938799858093262,28.938112258911133,12.213081359863281,24.95746612548828,11.220210075378418,32.101226806640625,20.26413917541504
2012-12-31,32.19955825805664,157.0606231689453,68.16584777832031,113.09426879882812,87.1257553100586,58.51237106323242,21.89871597290039,10.400873184204102,29.754915237426758,12.165273666381836,24.439191818237305,11.218342781066895,31.9858455657959,20.35550880432129
2013-01-31,34.07134246826172,168.1819305419922,68.17394256591797,118.88355255126953,86.67369079589844,61.68233108520508,23.71697425842285,11.029109954833984,31.466415405273438,12.397195816040039,25.818714141845703,11.751629829406738,34.41606903076172,21.509729385375977
2013-02-28,34.5537223815918,169.5774383544922,68.21514129638672,120.40042877197266,86.83869934082031,62.47281265258789,23.821229934692383,11.16237735748291,32.165138244628906,12.494179725646973,26.673036575317383,12.024699211120605,34.84916687011719,21.852991104125977
2013-03-31,35.988059997558594,177.79043579101562,68.2377700805664,124.97209930419922,87.02530670166016,64.9395523071289,24.426923751831055,11.594781875610352,32.92763137817383,12.816242218017578,27.987077713012695,12.670294761657715,37.013790130615234,22.809246063232422
2013-04-30,35.930198669433594,178.8501434326172,68.28460693359375,127.37316131591797,87.7146987915039,65.98233795166016,24.106618881225586,11.90677547454834,32.68321228027344,13.040641784667969,28.810428619384766,13.42532730102539,38.12541961669922,23.502138137817383
2013-05-31,37.48447036743164,182.9447479248047,68.19329071044922,130.38040161132812,84.03658294677734,67.59455871582031,24.793428421020508,12.632644653320312,34.323272705078125,13.404762268066406,28.184110641479492,12.210148811340332,38.753726959228516,24.151973724365234
2013-06-30,37.444114685058594,178.74583435058594,68.12621307373047,128.64056396484375,80.84148406982422,66.62345886230469,24.231430053710938,12.434242248535156,33.79330062866211,13.017129898071289,28.098913192749023,12.319375038146973,38.52458953857422,24.35025405883789
